id,config_id,answer_sha256,attempt_sha256,valid,validation_reason,end_state,input_tokens,output_tokens
sp_hospital__S-c10__s3__qwen_nonthinking__r2__cells10-json-20260918,qwen_nonthinking,8517bbc932f413c3c197e211c021352ec668aa214f9df8c51a041c05afeca763,dec353d6a53d2b22a84b7f5e5398b6d6e2eeb340e71d94d3bdb1644a5d704021,True,valid,model_end,1254,55
sp_hospital__S-c10__s4__qwen_nonthinking__r2__cells10-json-20260918,qwen_nonthinking,21a92a2e24d5fbd2dfd39979db4ee91f98160bf7d66404667362b06a62d3834c,570057009b42bbe4ba6f904f5517970defcbfebccc75ad337f1ca7abb698f3fb,True,valid,model_end,1254,55
sp_hospital__S-c10__s5__qwen_nonthinking__r2__cells10-json-20260918,qwen_nonthinking,bead63bd2c6fa8c1e42e49c3465860e980e0bae87ac341e429a5862f6bb51901,8da9a2793a51c72500b1c737a978cd9946e81a272bc822c7869a7185fb88eee8,True,valid,model_end,1254,55
ad_memory_r1__B-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,b6a6af2e9c57eff739c8e246dd8e0ed1990a724b1f5410d0a7e5a03c7315b1eb,3f28aea6a1a6c34bc1531f30137042ceb88a06f09d2bb901cd4baf992d8e4915,True,valid,model_end,1120,55
ad_memory_r1__B-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,db71afe2073b4a0e1c5f31cee59cf13989791850ac30091cde18dcac2428ad3c,208101217db8ac4cc05dd400be50560f078f37411b3d48343ad29d64c9e363d8,True,valid,model_end,1123,55
ad_memory_r1__B-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,8121ad77544cc5ae73f7f4d446586c6e973575f67529af948c747c9cdd918a55,8acbd8f01846946eb77bc0e7e5ab391bcce51a7beeeb8f0033e8531380cde67a,True,valid,model_end,1120,59
ad_memory_r1__B-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,636042cc82ff86a62cd45fd9c851bbd5bb529030bdd0ade3062a3777339252d4,c9e1d5f6b8b8ccbbcb7f288537d135775b5dc661ee9683da1f04696bb01072b3,True,valid,model_end,1122,55
ad_memory_r1__B-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,d914799c5d6b9e2bd471b243a6a36f9f85d546feeb6b95807092902c49dcb34d,48486d903b2eab37423670cf04f1d34c20531e7c02661de9495e6cbbf2f14584,True,valid,model_end,1119,55
ad_memory_r1__H-recent5-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,848e5849b39f2a1d4c19ebdb92a9170794a7ef9cb34ee1ad530eea621a6d1e99,afc1b32a0d823e70d464ac422da01f52563873abb0b57cc811049e36da71b0fd,True,valid,model_end,1309,55
ad_memory_r1__H-recent5-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,6924d8ec9504d5d011f78d7187c0d0b2c7d7eadadf371ac4e8457c6687a449ce,5c655e66d3cb7a3cd975c29d78beb2d7bfc5225d7991c0a85ed08c968b538495,True,valid,model_end,1307,55
ad_memory_r1__H-recent5-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,52df4980a8a49ce8fef02382a67b0eadd702207b5e4b42f40607e5b8ab535858,09bb0f2eda3b66ad5350eda94ee287e47edeaf1a8406e12f1da4368146fb5260,True,valid,model_end,1310,55
ad_memory_r1__H-recent5-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,162225b27a049a23925017ddadba328bccfb4665f1e8411df7f9b562797d0558,f221c3a07c4e5816966ba8ebc89c68225850a5b5945672c5edfec6d95759ee52,True,valid,model_end,1311,55
ad_memory_r1__H-recent5-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,3a605f9353f45c145cbf97e5eec656eac1f4241a4aa08d491de6d0eb2c0c9d44,9ae6c7dabcce576b86690336502b2cf8949375d68a23190147d4ff6d620b47d2,True,valid,model_end,1306,55
ad_memory_r1__R-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,bf54547a6890466f4e610a92b737669330be3e8503f5a5cc244417f72e3c18f5,5de4480090d71c00dca94932d5866994fdc1ef53daa0cacba7ce906610d44e81,True,valid,model_end,1109,55
ad_memory_r1__R-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,abbce157452f3d99c979ba6c729a5363b7fee3ca93c8a66c99297b2bcfe2880e,4280582d9036a89081d22c462f91ede6967f917f8a6522f682a38fcdef5c0f5d,True,valid,model_end,1116,55
ad_memory_r1__R-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,f71087ace80147709edde7ff1068c3678e56eb44883bbf71b81c71069a4e6fe3,20e3159594c0b77f451e67b279d0dc26ff68828ab0a52d48b1a1e208dbb13d5f,True,valid,model_end,1114,55
ad_memory_r1__R-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,93f4d95e2d39e1ca31ee3d2ec6ce983e07738f5eb2ec4bb25715eeb2c8cc7ba8,cf5846e7ae0e68568877c49a8aff06b988bffc284c06c3b501d76398d4c9268b,True,valid,model_end,1112,55
ad_memory_r1__R-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,983878f1894f2b1ac483105705fdf64d0be8e0bf76da62f7fb2161d1cb588d0b,f5da4c68db8ad8608471b10f2aa55ce322e83182e0a299d200809cfdfaa6d5fc,True,valid,model_end,1112,55
ad_memory_r1__S-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,27c5d7be1beab64e39d1247747d24db6bc0da8a5e42fcc79890da66967c46f67,0e60dce6ccfcd42ed5e828568c342c7a09d0747d8523605f9ac572f96d1a7d64,True,valid,model_end,1229,55
ad_memory_r1__S-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,6502e9747bc9163276badfdcaf4019f1c461ab125034b7835eedb5b6dc3e84af,c8a3561ab605334a8ddf7725a73a38f2e1720cb0532604e2e9d8ea2ee9831cbe,True,valid,model_end,1226,55
ad_memory_r1__S-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,ba3105e88a7d8573ff7a05fa81a72154460dfef543efcbbd78461eebdfa4a485,c024264cc48c1766e8e709497791836b5c7549ade5809d1bc265499b35337098,True,valid,model_end,1230,55
ad_memory_r1__S-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,e01fc4bb2f48865211a61692e59fc064aec800e50289426f37c69c2f8a3f3d88,ff9e342abdeb3d68e2b58ab11d4efd85c2e044e047a7fac86584bc0e18549af7,True,valid,model_end,1214,55
ad_memory_r1__S-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,54cae29e17db2847958722c0c162fab7ffad1a611548bfecdc6991b0c9ae1574,feff867c669a9cf322e102155181d00ecccd83c21984a86667362f003e38f2c4,True,valid,model_end,1227,55
ad_memory_r2__B-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,b578ad8afbf5223a9aa1207e0936ed80143b6d942b623076c870f1776fe0fdb6,7a7ab99f6406b4d07d9ab8eb4bef07f1acbd6cc17c1086535c2f4c3896c88cc3,True,valid,model_end,1122,55
ad_memory_r2__B-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,34918203a9ca222070e4d7256144894b2fd77df0ffea73dfdf8f346f5316c3de,81dda6f141667eeb5b2be23ec7244ead320aab39503a1c39a7df04380f73ec7d,True,valid,model_end,1115,55
ad_memory_r2__B-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,05c6eb0b64ef48df6da0e88ab12acc0eda7cb44dc6b9f1b771f0412b11d720f8,355e92644f9cb54d64c4bfa0c08a2083829c83e2c29aba74a4098ce014425f23,True,valid,model_end,1120,55
ad_memory_r2__B-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,ce55e5c5786a61bcaea755939d1f17707f343613721070b6f4f2c13ccaa788f1,41eb5da0fa4283b2faa70825ce7ec953c76e959d15cf2ef1303a00ff0e38a7c7,True,valid,model_end,1123,55
ad_memory_r2__B-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,a5a8e63ccfa4eee21b79b6c40a59754b6b8aa46a1050ae91070659fee215149f,fe3fd9831c5bb0f6ac9c7e68de82890d7027bfa45ac5ba524789aae36071de03,True,valid,model_end,1120,55
ad_memory_r2__H-recent5-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,45c6514f11f67286465cc06ac092ba2e4523b76ac1730ffce53d588e427b43f0,a08908b6e2a9ecaa503182d33d12048d00b5ffd394d982e58fceb78844573fce,True,valid,model_end,1308,55
ad_memory_r2__H-recent5-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,d97dd363e9bdd3e28ca9f6ec677cc8edc6a863069507e63e196c41cfb6ab6257,26f87c382fbe03b0e248bb0c3e765732406a64b71ea1bd27e62b846c2bb8d3e3,True,valid,model_end,1305,55
ad_memory_r2__H-recent5-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,5a29669de80366f2a4d81a405cab647bee4c64df272ec431b7c4ec0317997887,b0bd13c86a547c82bf6e2b07defbea1e1a299d74b1baed52f7d0137e5a9e4b19,True,valid,model_end,1307,55
ad_memory_r2__H-recent5-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,e07c90ed2325a70b5d2b649d43b593c30f21741b40252e51896e1c3cc16e89d3,0587ce51662a547eafb17905b8b968706d67293449b10707f92a3694dfb8f78b,True,valid,model_end,1305,55
ad_memory_r2__H-recent5-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,c509b34f3aefc941d9e471157971529d8c93c25ed9dd85fc00b227d3bb93c2ca,856eb94cda7359e81dfdd63f394fc798b3f8ecf3c8ccd9754e9962f926448265,True,valid,model_end,1311,55
ad_memory_r2__R-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,91dc9780ce64130508dc54e627544a5423b4746378dbac9a694495ab4afd21cc,54f21aa765c5a6ab62f45bcc8edf9359d00e7602ed60ce384cf94bc2103f8505,True,valid,model_end,1110,55
ad_memory_r2__R-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,7ad8b4543ee986c578d5ffa31ff915f4082313ce92799289faaa49d84841acf6,b6b588e845f88596dac65e97343414ef82b0f3524223fe37b0d0f5f50f40d1a8,True,valid,model_end,1112,55
ad_memory_r2__R-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,06be54e820f5746a48cd27a79863f1709ad8f121122585811cb712a8217c48ec,a1a6444f3867a88a60eead8b72d892c9a6846f1e5d1584d0ba191ba966479115,True,valid,model_end,1112,55
ad_memory_r2__R-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,1c1f3825ff8cbd32ba6e1822b2c3a5309559ebb70bb7611ed1b0454713d96b38,ba66b0008886f04b42a2cd46c0b0c398f2d00fdee13625cca656a25f180b1ea9,True,valid,model_end,1110,59
ad_memory_r2__R-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,ba93094189bc99632c788e207e1c18b714c04c44e1818e9f57108a315bcf473c,3af590d88ddd69611ea67f1188eb1d308bf63e78d23066dbe19b8f646d3500c5,True,valid,model_end,1111,55
ad_memory_r2__S-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,44a8ab95b39d81068d85216523de37ca2b0aa4f799b43a97d5e0dbcfe2775f43,19df692d6791daf8388e9d440e65ababe29b23232763c1d107546606b8c6b55a,True,valid,model_end,1230,55
ad_memory_r2__S-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,8586df3b09756a5ebd4f0a5df8cae47352c198caafb429b82c067a07ed20a12a,319b46677d3222b0f7e729d0b96ff283e04af62ef14a22c9b7f91c0cd1605a2a,True,valid,model_end,1222,55
ad_memory_r2__S-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,85225a6324525b54eaaf28cb91e230a55402e1885b24c78eb23dc64344086a7c,75b648e65d57443677a79ecbd64751678b5a7527d5f8e208a4fe6b91d17649f8,True,valid,model_end,1212,55
ad_memory_r2__S-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,94c0bb952c7b3df2504fb56527c42533300375b50bcbfe47af92ed69d52d5f27,e0d063e641e7e666945b0432ed03f902befeae4b4ed5259a676f8d3ad85b4288,True,valid,model_end,1234,55
ad_memory_r2__S-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,73f6b5869c561742fa45e5847ed555c1633c8e248b30ed08a3added8acf3db0a,7ae6935e1afaecda3a9c18690e6215a8c1a442e9c061d4df3d410e78e17a60d9,True,valid,model_end,1212,55
ad_memoryless_r1__B-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,bdc122dad26a3f3499a75812b6e967e7947d0b3e767b4ca439d40622deeba9a4,52ff00913438902a458934be910311786c39e4900140f865b2cb91a2c9bd8d31,True,valid,model_end,1124,55
ad_memoryless_r1__B-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,5dc6b2d7d4a8b452fa50e7a512be2853418053b05517227f04fa6dfaa051342e,e74fe3a3128a8123d077bad36c78a6014e957a689b8d9750f369e44541a690ee,True,valid,model_end,1124,55
ad_memoryless_r1__B-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,307e30fa8cfb7b7007db8d84cba346ba92cb9f42585e2faf34430fb2f4fae7fb,f8a6f0e6c4da4fa2006f84830c0a7090c973afc5fbcfdcc6c4884b7c6dde1a0b,True,valid,model_end,1122,59
ad_memoryless_r1__B-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,4f333c667db3d3aa728fdd278fc25d69f8d47f638cab326012857561b09c5b68,41aa59100f469cf62bada04d0345fd1269cdb81549c01167a92b9d1feb224250,True,valid,model_end,1122,55
ad_memoryless_r1__B-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,139a759951b3b9c3215fc97fc62dc2768040be05b1d1e1dd3a72f95c6095fd6f,69d9b3b2921cd9a39b80e4310f8599d72aaa04912b62695eb409c4d9675f3e90,True,valid,model_end,1124,55
ad_memoryless_r1__H-recent5-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,fb555bc0361382654fa99e0712e28436567b4ba90e0847af7455854e7b88a3a2,ed31eca659f57437149e8a4e3e2afe12de0e39fbf5ec2fc0847e2d67161029c3,True,valid,model_end,1298,55
ad_memoryless_r1__H-recent5-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,83dcf1e9a18af97384f5ab9b45d6e6c01b5c5409eb6d3c81bba22c72104b4faf,2938e3e88e924c712c1b7b2634c0f19067804bc71cf6027006076bc9851e09bf,True,valid,model_end,1299,51
ad_memoryless_r1__H-recent5-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,dba6e888ef145761f01664d1edd294559e5765ee115d093c95437566bf590265,55a8699645bd89b0b7b8058851b81b195a10f50b3de479d5aef22ddcf6837709,True,valid,model_end,1298,55
ad_memoryless_r1__H-recent5-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,6d3217aac4b4298310e7b592bc49761ec524b6dcbbe9fe7c7cc73a6ea648b272,ac24cbdfaaf309b6c6061e1ea1bce1cfd74c23fd7682abcb279dcc6e64f82e14,True,valid,model_end,1298,55
ad_memoryless_r1__H-recent5-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,6fb9c02e0969b6091d86b27f0b9d796b4d59a1e2692edaa9b20e7d34735f088d,88d5ae705c61dc96eaf265e6152adbba9d66d88dd7fa9abbd4d953f935860aec,True,valid,model_end,1299,55
ad_memoryless_r1__R-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,d4dece4198574c1af3af5516cf1a52b5c676c5ef286d71ed3034dad58774248e,39ae58e2794d91dd6d451e9574a3ae2ea8515d1b943833a09b750f8d724d6642,True,valid,model_end,1109,54
ad_memoryless_r1__R-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,226951837bee3ba6e4b13a2994e5e181110949f0c874c4b9eed7bc9acb19e0bf,bb4655e9ff0c8052562c84b851f5eb5c20b2c0b3cf79f42cae83fe9f9956dfe9,True,valid,model_end,1109,55
ad_memoryless_r1__R-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,e6a31ae526e0a405af4ae279057be8e3ba12bc432e429db8ad8f291cb1a7e572,e6d6d8463dccaf83323108be13884a845c966a1d9bbb071c5b00c32b35583d8a,True,valid,model_end,1105,55
ad_memoryless_r1__R-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,774c0dc27540ba4b2b66de2f4220bddda4e58dd5820b89e7df498aa56a496c9b,445cf941ef5bb5bae3b214738d80e033e054b836d7401f8b446eaa78e9188946,True,valid,model_end,1106,55
ad_memoryless_r1__R-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,9e1c247fc07dd99ac018a3555a1ace2b907bd556f0d3b4bb9b543a9174db87e6,6bbab9b8aaea9e6be39c09a00cfedebae04b18ddf495b9d62f6e918cf77085b7,True,valid,model_end,1104,55
ad_memoryless_r1__S-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,bc507be81eb984fab27479733faa94b09006b1d9bd3123cc8242a63c2f3084e2,35ab36bbcc6272c0071e2ed8ba531f3d196d9046773e4a2cf1e87c1f0044e14a,True,valid,model_end,1171,55
ad_memoryless_r1__S-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,b71c271242ccc491816a9890ce7222521864dffa20367aa3ed845968629ac57f,b7e5f551ddb2cfcf3b5ee33736dd39dadaa99d839abf023b499103e188ead28e,True,valid,model_end,1178,55
ad_memoryless_r1__S-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,812f21d295f646d310b0b48f74f9934ec540f2f440ba1f9091d24a94bdf58ca1,992e2234590a0849ce2dc0abc11443203239466a165155662805aa6cad1723a0,True,valid,model_end,1153,55
ad_memoryless_r1__S-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,723e40a2ddee870a80a8ae7eb9bcd415f581973a07fb44f8a696ecbb24e21002,41b2abc0a145c99ce0d641ff06482f9b4bfae7bc180c552cdecab8c768e58220,True,valid,model_end,1176,55
ad_memoryless_r1__S-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,2d2d4218b0761378482df8ec67b6acd891a987e41ccc267065a09ef477bab3b0,e67bf0090c3ef1196553e52c1196c807dc115172b4b7787a57eb9f2e03816905,True,valid,model_end,1192,55
ad_memoryless_r2__B-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,449d86e1b770c4852ebdbcf31121b7c645d5c3b3a020a21fc5416b69ba1fea83,55f84ddb9bda4986555b3dadd6645c13e7ad4f1694ba4adaa6018b035630ef48,True,valid,model_end,1123,53
ad_memoryless_r2__B-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,dc5ca5acab6c769c4baa959da012bede1f3aacd9febbe7bc3b4c600bac8c211d,1d1c3c8c0c121ce52b6e08010ff3a0d3ac773c6a3400968cec72d10bbb218469,True,valid,model_end,1123,55
ad_memoryless_r2__B-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,9aa9196280ae51484b703b76b9bdea271996765145f751f3db8e354ef3c33b35,e868de7607e307f240c27109ae909344329a3080e5505f9524589db37a8c10f8,True,valid,model_end,1122,55
ad_memoryless_r2__B-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,86c633ae835a52a1cee74a4afb29ce972885165b525cd03fcdbdb809d78ffb48,3f63f306358e7bf543a5329aefc6170a1fa23667e06377302001cc3768ad7b51,True,valid,model_end,1123,54
ad_memoryless_r2__B-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,e5b226eae9c69f2c8dd4610d14d4eaf60e46f2b4c469e89dbb4f0d6a587ac149,adda1b797e06e9005594165488ce55aa2cc7f4e87fd175842c21b3815faf30ce,True,valid,model_end,1122,55
ad_memoryless_r2__H-recent5-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,d6583470ccfc296e7a599e08d1ee460f44918c0930a557143188794a7df20cd1,ca2b151a476a7aafa457f39e480472de015d5ebe2a72bc7268ec8cfc68c874f2,True,valid,model_end,1297,55
ad_memoryless_r2__H-recent5-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,2791db2e541ca6514d3addeea55e62885ae09147ca5085bb8e99c81541acbdfc,cf8128af55bb6e5c7401d6f22182b4daf21862b29c1e9710174b26684d7a7977,True,valid,model_end,1297,55
ad_memoryless_r2__H-recent5-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,b54af3071d0e0077a10951152909aa26bac80384e23e8048a5aa78c78b52ea79,aed484d15219f8ed42943d8f2bf3babffb530a38ffa59ec1a9fbfd8420b2a566,True,valid,model_end,1296,51
ad_memoryless_r2__H-recent5-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,a4c20329c0265964e0d2a3541877221bfa83db30ad925d968a402712fed7c9c7,77d92d18435acd5d04e631f08122925a942c176f959902240c92ec2ff8d86742,True,valid,model_end,1297,51
ad_memoryless_r2__H-recent5-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,87c780fd789583968fd41bfada1e2fca08c7b65102a47e7437ba7c4cd8163461,04541a4b1fabc826028704c46accfc2fb3d1360dee28673201690e9b24fdd3eb,True,valid,model_end,1295,55
ad_memoryless_r2__R-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,3f637c69b301cd39f23f3a19ebbebb64a24ef79cb92b11502229b106196f99e2,c0fd0e041789f5083633991285ca287e666e52ddd3bc75448957d3fb5de04df6,True,valid,model_end,1108,55
ad_memoryless_r2__R-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,6bf982ffb2601d215ec1e830fe450cad89df55fa80cde3bad88f3173aa41dbac,e2ce3f432a50d3b5a3398eadc42a306b4fd86f36a5aba45037aa108b820a4f20,True,valid,model_end,1105,55
ad_memoryless_r2__R-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,eb27c2942b55e12383a587fcdbd5dd72c299738929b17e2c9776b8b9a652ae87,25efa2bb8da9013296da1516556e31519cd37ece18ef33c5fb3be092b44e6b64,True,valid,model_end,1100,51
ad_memoryless_r2__R-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,3c0002f9bef2fd7ffcdda99b9764973ce53491f56a3c5d9f35b39d7739b0e84b,bfd67001f749c26b1d30c2de13a25c7531ce75e156e19f61247522545661b8dd,True,valid,model_end,1106,55
ad_memoryless_r2__R-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,4fa36f75c0461eabc77c02dbf3f23df8978456a7e4016ee79397eaadea9dd99d,566bd695e8045029af4b2d1ebc5cc9433f2dcdd5b64d265233c9e236e2dd1a85,True,valid,model_end,1107,54
ad_memoryless_r2__S-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,fe079f7450a3fea05465426a264fee9a0eb92d6b5c0c44afc5ffe2a1295583cb,e7603c190a93443de9902c52e8129b7abe334f0a335d09abbd78ce55424f378d,True,valid,model_end,1183,54
ad_memoryless_r2__S-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,905c1546719205d0641301f09651c9e3674ad1ffb6c081b09ba51d8f93dc8ac1,4202419be2571b17296f7814152cb5f6333d078dd2023fa2e5b702bebe266469,True,valid,model_end,1185,55
ad_memoryless_r2__S-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,c31b2a6a6aa38d6fdf9322c8c6cea432639720e4551c64a05f46f2e8d2143684,790ea3f4ef17d532bfbab9c8cfc94b2779597e5d6838fab1baf0b52cfaf3d8ca,True,valid,model_end,1189,55
ad_memoryless_r2__S-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,09412b529296f85b10c23b588d2d0e46a260e55be58e989b225f71c062f4bd86,b26678a06621b98803ddc5c805d03ea1b28286ab39aa7b7f0a9fc3aba1b85fb3,True,valid,model_end,1202,55
ad_memoryless_r2__S-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,5e31603d97a45bfc4c7cd862ba6c837dbf529f0d2a9fbeddb862cdcda5d5f767,f9684cd6b0698c1515a2c3346afa29a1a3b5c038ed0322b77df890fc57cfb345,True,valid,model_end,1186,55
copenhagen_bluetooth__B-c10__s1__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,fb402613da718c7b7bbed7c5b2df9c8c4f29c1755925f1942fbf8ce289e433bc,d101c11d499ed50521b650e83973ed225c0c5385b46c63f83a7fe4006dc2f49c,True,valid,model_end,1231,59
copenhagen_bluetooth__B-c10__s2__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,1bd2a7f8b030218a8f34735190d1e9dbbf55ac3531d92406640355cf547bf58c,2ca9e55c1131ecebe131fd685d358e72b581cc12962b258323ab445393f5f57d,True,valid,model_end,1232,59
copenhagen_bluetooth__B-c10__s3__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,95ee93751ea0c06ebee99e69f568ad6f749d5219d0b4d775a32ff9a9a6b623c8,e6dc871b206c41173d7140fb7c98000afb20e67940bcfa467a59cac8b95ce0cb,True,valid,model_end,1230,55
copenhagen_bluetooth__B-c10__s4__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,c8d58e58fbba8c826d1a1b4dc16c9c02bab7b030f07724637f1f0066fdd35cc8,443bfab5260921744be7f0812ed984e71f3a57de7581edff22abd74a3b0a15ca,True,valid,model_end,1232,59
copenhagen_bluetooth__B-c10__s5__qwen_nonthinking__r3__cells10-json-20260918,qwen_nonthinking,f557036151fe11327ed2672ee3b63af883f447a49b4c1238bbeb095a62d10e40,44ababae99ee74c802e5fc4a7fa88839e8a42e18e7ee49f3a8bb250e445844e6,True,valid,model_end,1232,55
